814,1
815,1
816,1
817,1
818,1
819,1
820,1
821,1
822,185
823,22
824,1
825,1
826,1
827,1
828,1
829,1
830,1
831,23
832,171
833,1
834,194
835,1
836,1
837,196
838,164
839,1
840,1
841,165
842,1
843,1
844,1
845,1
846,155
847,1
848,1
849,1
850,1
851,25
852,1
853,50
854,171
855,82
856,98
857,196
858,1
859,61
860,13
861,124
862,1
863,165
864,165
865,129
866,24
867,89
868,1
869,1
870,87
871,1
872,80
873,1
874,25
875,1
876,150
877,1
878,24
879,130
880,90
881,1
882,26
883,1
884,1
885,147
886,130
887,1
888,149
889,147
890,1
891,1
892,1
893,115
894,1
895,1
896,133
897,1
898,1
899,146
900,1
901,73
902,40
903,1
904,1
905,1
906,122
907,123
908,1
909,1
910,1
911,1
912,105
913,26
914,1
915,102
916,1
917,1
918,1
919,1
920,1
921,103
922,1
923,1
924,1
925,146
926,1
927,1
928,1
929,130
930,1
931,1
932,1
933,130
934,1
935,1
936,1
937,1
938,115
939,193
940,1
941,1
942,1
943,1
944,122
945,132
946,125
947,90
948,1
949,122
950,1
951,87
952,112
953,1
954,1
955,1
956,1
957,1
958,1
959,1
960,1
961,107
962,126
963,1
964,1
965,195
966,1
967,1
968,1
969,1
970,1
971,1
972,188
973,1
974,1
975,1
976,1
977,79
978,152
979,1
980,198
981,1
982,1
983,1
984,1
985,150
986,1
987,1
988,73
989,1
990,1
991,1
992,1
993,100
994,1
995,1
996,50
997,195
998,1
999,60
1000,1
1001,82
1002,1
1003,111
1004,185
1005,1
1006,1
1007,1
1008,1
1009,1
1010,1
1011,1
1012,1
1013,1
1014,1
1015,1
1016,123
1017,1
1018,1
1019,111
1020,187
1021,1
1022,191
1023,1
1024,50
1025,196
1026,1
1027,15
1028,128
1029,1
1030,1
1031,1
1032,115
1033,115
1034,1
1035,182
1036,182
1037,1
1038,107
1039,107
1040,164
1041,1
1042,150
1043,1
1044,196
1045,195
1046,1
1047,107
1048,1
1049,107
1050,1
1051,128
1052,191
1053,191
1054,1
1055,1
1056,1
1057,50
1058,50
1059,1
1060,1
1061,1
1062,1
1063,1
1064,1
1065,1
1066,1
1067,1
1068,1
1069,1
1070,1
1071,112
1072,112
1073,112
1074,1
1075,1
1076,1
1077,1
1078,1
1079,1
1080,16
1081,36
1082,36
1083,36
1084,36
1085,36
1086,36
1087,114
1088,164
1089,164
1090,164
1091,16
1092,16
1093,16
1094,16
1095,16
1096,16
1097,16
1098,16
1099,16
1100,16
1101,1
1102,1
1103,128
1104,1
1105,17
1106,16
1107,108
1108,16
1109,16
1110,16
1111,1
1112,152
1113,26
1114,26
1115,26
1116,26
1117,164
1118,24
1119,18
1120,18
1121,18
1122,18
1123,16
1124,16
1125,164
1126,164
1127,182
1128,164
1129,106
1130,106
1131,1
1132,14
1133,36
1134,1
1135,182
1136,125
1137,147
1138,127
1139,1
1140,1
1141,1
1142,1
1143,1
1144,1
1145,90
1146,1
1147,171
1148,1
1149,1
1150,1
1151,1
1152,1
1153,1
1154,171
1155,1
1156,1
1157,1
1158,1
1159,1
1160,14
1161,1
1162,1
1163,1
1164,14
1165,1
1166,1
1167,1
1168,1
1169,1
1170,108
1171,22
1172,1
1173,1
1174,187
1175,105
1176,1
1177,1
1178,94
1179,1
1180,133
1181,1
1182,126
1183,183
1184,1
1185,1
1186,1
1187,1
1188,187
1189,1
1190,1
1191,1
1192,152
1193,1
1194,1
1195,1
1196,1
1197,1
1198,171
1199,1
1200,1
1201,1
1202,1
1203,149
1204,122
1205,1
1206,73
1207,1
1208,101
1209,1
1210,79
1211,86
1212,1
1213,1
1214,103
1215,1
1216,1
1217,1
1218,1
1219,1
1220,1
1221,152
1222,1
1223,105
1224,165
1225,108
1226,1
1227,1
1228,1
1229,1
1230,1
1231,164
1232,1
1233,87
1234,1
1235,1
1236,116
1237,82
1238,107
1239,69
1240,1
1241,123
1242,49
1243,1
1244,96
1245,1
1246,1
1247,1
1248,1
1249,122
1250,115
1251,1
1252,1
1253,171
1254,151
1255,1
1256,1
1257,1
1258,196
1259,87
1260,87
1261,1
1262,1
1263,1
1264,1
1265,122
1266,1
1267,103
1268,1
1269,1
1270,1
1271,151
1272,1
1273,1
1274,147
1275,1
1276,1
1277,1
1278,1
1279,1
1280,1
1281,1
1282,1
1283,164
1284,1
1285,1
1286,117
1287,79
1288,24
1289,1
1290,1
1291,1
1292,101
1293,1
1294,1
1295,146
1296,1
1297,99
1298,1
1299,1
1300,1
1301,23
1302,1
1303,60
1304,1
1305,1
1306,1
1307,1
1308,1
1309,22
1310,130
1311,127
1312,1
1313,182
1314,1
1315,90
1316,125
1317,1
1318,23
1319,170
1320,196
1321,1
1322,100
1323,112
1324,132
1325,1
1326,1
1327,1
1328,1
1329,107
1330,1
1331,1
1332,1
1333,186
1334,112
1335,22
1336,1
1337,123
1338,1
1339,150
1340,1
1341,1
1342,1
1343,1
1344,103
1345,14
1346,1
1347,161
1348,150
1349,165
1350,1
1351,1
1352,187
1353,1
1354,152
1355,183
1356,1
1357,164
1358,91
1359,1
1360,1
1361,1
1362,23
1363,130
1364,1
1365,116
1366,1
1367,132
1368,23
1369,1
1370,147
1371,1
1372,147
1373,132
1374,1
1375,1
1376,191
1377,1
1378,50
1379,170
1380,98
1381,126
1382,103
1383,1
1384,154
1385,1
1386,127
1387,1
1388,1
1389,113
1390,69
1391,102
1392,112
1393,90
1394,146
1395,1
1396,1
1397,1
1398,1
1399,105
1400,152
1401,1
1402,1
1403,1
1404,25
1405,99
1406,1
1407,1
1408,1
1409,14
1410,73
1411,187
1412,1
1413,1
1414,1
1415,1
1416,1
1417,165
1418,1
1419,1
1420,40
1421,127
1422,154
1423,182
1424,1
1425,106
1426,1
1427,1
1428,1
1429,1
1430,1
1431,1
1432,1
1433,73
1434,49
1435,1
1436,1
1437,1
1438,1
1439,182
1440,1
1441,1
1442,1
1443,1
1444,1
1445,1
1446,1
1447,1
1448,1
1449,124
1450,1
1451,146
1452,1
1453,99
1454,1
1455,155
1456,117
1457,101
1458,1
1459,1
1460,1
1461,1
1462,128
1463,1
1464,1
1465,1
1466,1
1467,124
1468,60
1469,14
1470,1
1471,129
1472,69
1473,1
1474,122
1475,1
1476,94
1477,1
1478,1
1479,180
1480,102
1481,165
1482,1
1483,1
1484,128
1485,91
1486,199
1487,1
1488,1
1489,61
1490,101
1491,1
1492,1
1493,1
1494,89
1495,1
1496,115
1497,73
1498,1
1499,1
1500,193
1501,1
1502,1
1503,1
1504,1
1505,1
1506,1
1507,1
1508,124
1509,125
1510,1
1511,14
1512,101
1513,1
1514,1
1515,82
1516,96
1517,1
1518,100
1519,106
1520,1
1521,1
1522,1
1523,1
1524,1
1525,1
1526,1
1527,1
1528,1
1529,101
1530,122
1531,1
1532,1
1533,165
1534,1
1535,147
1536,114
1537,130
1538,1
1539,1
1540,184
1541,1
1542,1
1543,164
1544,1
1545,1
1546,1
1547,132
1548,1
1549,61
1550,1
1551,36
1552,1
1553,1
1554,1
1555,91
1556,1
1557,113
1558,146
1559,1
1560,126
1561,1
1562,49
1563,1
1564,130
1565,1
1566,1
1567,13
1568,186
1569,1
1570,1
1571,25
1572,191
1573,1
1574,1
1575,25
1576,130
1577,1
1578,1
1579,1
1580,171
1581,1
1582,89
1583,1
1584,1
1585,1
1586,1
1587,1
1588,86
1589,13
1590,1
1591,1
1592,1
1593,87
1594,1
1595,1
1596,1
1597,1
1598,1
1599,1
1600,1
1601,1
1602,1
1603,1
1604,1
1605,182
1606,1
1607,14
1608,1
1609,1
1610,1
1611,1
1612,113
1613,1
1614,50
1615,1
1616,1
1617,60
1618,98
1619,1
1620,1
1621,61
1622,1
1623,1
1624,185
1625,1
1626,104
1627,1
1628,192
1629,125
1630,115
1631,1
1632,1
1633,1
1634,122
1635,146
1636,1
1637,1
1638,191
1639,24
1640,187
1641,60
1642,1
1643,161
1644,1
1645,1
1646,1
1647,80
1648,112
1649,1
1650,123
1651,91
1652,1
1653,1
1654,1
1655,1
1656,183
1657,89
1658,1
1659,1
1660,1
1661,188
1662,1
1663,1
1664,1
1665,1
1666,1
1667,1
1668,19
1669,1
1670,183
1671,1
1672,191
1673,20
1674,1
1675,1
1676,1
1677,1
1678,86
1679,1
1680,1
1681,1
1682,22
1683,1
1684,14
1685,1
1686,1
1687,1
1688,1
1689,1
1690,1
1691,1
1692,1
1693,1
1694,1
1695,40
1696,1
1697,1
1698,1
1699,1
1700,1
1701,1
1702,1
1703,1
1704,60
1705,1
1706,129
1707,1
1708,1
1709,1
1710,1
1711,1
1712,1
1713,1
1714,1
1715,1
1716,1
1717,180
1718,1
1719,1
1720,171
1721,1
1722,1
1723,1
1724,1
1725,192
1726,152
1727,1
1728,1
1729,195
1730,14
1731,161
1732,1
1733,1
1734,1
1735,1
1736,100
1737,150
1738,36
1739,130
1740,1
1741,1
1742,1
1743,69
1744,116
1745,1
1746,1
1747,61
1748,1
1749,1
1750,1
1751,1
1752,1
1753,1
1754,50
1755,106
1756,131
1757,1
1758,91
1759,98
1760,1
1761,1
1762,1
1763,1
1764,1
1765,1
1766,23
1767,1
1768,1
1769,1
1770,105
1771,1
1772,1
1773,126
1774,1
1775,1
1776,1
1777,1
1778,132
1779,1
1780,196
1781,1
1782,1
1783,1
1784,1
1785,1
1786,15
1787,13
1788,1
1789,1
1790,1
1791,69
1792,1
1793,1
1794,1
1795,1
1796,1
1797,1
1798,1
1799,1
1800,87
1801,36
1802,36
1803,100
1804,1
1805,164
1806,126
1807,126
1808,126
1809,106
1810,1
1811,1
1812,1
1813,115
1814,1
1815,106
1816,101
1817,101
1818,101
1819,101
1820,87
1821,60
1822,197
1823,21
1824,1
1825,1
1826,36
1827,36
1828,79
1829,90
1830,73
1831,1
1832,1
1833,1
1834,103
1835,1
1836,1
1837,1
1838,191
1839,1
1840,1
1841,123
1842,1
1843,1
1844,1
1845,1
1846,1
1847,1
1848,94
1849,1
1850,1
1851,50
1852,191
1853,1
1854,1
1855,182
1856,1
1857,1
1858,165
1859,170
1860,1
1861,1
1862,191
1863,99
1864,102
1865,1
1866,1
1867,1
1868,1
1869,102
1870,185
1871,165
1872,1
1873,1
1874,49
1875,1
1876,1
1877,89
1878,113
1879,60
1880,111
1881,1
1882,99
1883,23
1884,117
1885,1
1886,1
1887,149
1888,1
1889,114
1890,112
1891,1
1892,1
1893,1
1894,1
1895,1
1896,1
1897,1
1898,183
1899,61
1900,1
1901,101
1902,1
1903,1
1904,187
1905,1
1906,50
1907,1
1908,36
1909,195
1910,23
1911,98
1912,99
1913,106
1914,117
1915,117
1916,114
1917,1
1918,1
1919,1
1920,1
1921,1
1922,1
1923,1
1924,1
1925,1
1926,149
1927,1
1928,149
1929,1
1930,1
1931,79
1932,1
1933,188
1934,1
1935,22
1936,1
1937,1
1938,124
1939,1
1940,1
1941,87
1942,1
1943,1
1944,60
1945,183
1946,1
1947,130
1948,1
1949,154
1950,23
1951,1
1952,13
1953,99
1954,80
1955,1
1956,152
1957,1
1958,1
1959,192
1960,192
1961,1
1962,1
1963,94
1964,1
1965,1
1966,1
1967,1
1968,1
1969,1
1970,1
1971,1
1972,1
1973,1
1974,1
1975,1
1976,1
1977,1
1978,155
1979,1
1980,1
1981,96
1982,1
1983,90
1984,114
1985,187
1986,1
1987,107
1988,14
1989,193
1990,1
1991,105
1992,1
1993,1
1994,1
1995,1
1996,1
1997,1
1998,1
1999,80
2000,1
2001,1
2002,1
2003,1
2004,191
2005,1
2006,1
2007,1
2008,127
2009,1
2010,1
2011,180
2012,1
2013,129
2014,1
2015,26
2016,1
2017,1
2018,14
2019,1
2020,61
2021,1
2022,1
2023,1
2024,25
2025,1
2026,1
2027,1
2028,1
2029,1
2030,115
2031,1
2032,24
2033,1
2034,1
2035,193
2036,1
2037,104
2038,105
2039,1
2040,1
2041,24
2042,1
2043,1
2044,1
2045,1
2046,123
2047,107
2048,1
2049,61
2050,1
2051,49
2052,1
2053,1
2054,1
2055,1
2056,25
2057,49
2058,40
2059,1
2060,26
2061,1
2062,1
2063,161
2064,1
2065,1
2066,1
2067,1
2068,164
2069,164
2070,1
2071,113
2072,12
2073,182
2074,1
2075,61
2076,90
2077,91
2078,91
2079,1
2080,91
2081,1
2082,188
2083,188
2084,188
2085,103
2086,114
2087,1
2088,27
2089,81
2090,28
2091,113
2092,29
2093,30
2094,31
2095,1
2096,32
2097,36
2098,1
2099,147
2100,106
2101,1
2102,194
2103,90
2104,1
2105,1
2106,124
2107,122
2108,1
2109,1
2110,1
2111,122
2112,1
2113,1
2114,60
2115,165
2116,103
2117,1
2118,1
2119,87
2120,180
2121,1
2122,1
2123,1
2124,1
2125,1
2126,14
2127,1
2128,1
2129,1
2130,1
2131,1
2132,1
2133,1
2134,1
2135,1
2136,123
2137,1
2138,60
2139,1
2140,91
2141,1
2142,191
2143,1
2144,1
2145,1
2146,1
2147,116
2148,108
2149,1
2150,1
2151,1
2152,1
2153,1
2154,1
2155,103
2156,106
2157,1
2158,1
2159,187
2160,115
2161,33
2162,112
2163,1
2164,1
2165,1
2166,1
2167,152
2168,98
2169,34
2170,1
2171,194
2172,1
2173,13
2174,1
2175,1
2176,1
2177,1
2178,1
2179,1
2180,99
2181,1
2182,100
2183,182
2184,124
2185,1
2186,24
2187,14
2188,1
2189,1
2190,132
2191,161
2192,115
2193,100
2194,40
2195,152
2196,126
2197,152
2198,113
2199,113
2200,1
2201,1
2202,171
2203,40
2204,1
2205,1
2206,1
2207,1
2208,192
2209,1
2210,82
2211,106
2212,1
2213,35
2214,35
2215,1
2216,36
2217,1
2218,131
2219,1
2220,1
2221,1
2222,1
2223,1
2224,1
2225,13
2226,1
2227,1
2228,1
2229,69
2230,1
2231,1
2232,186
2233,100
2234,49
2235,1
2236,1
2237,191
2238,112
2239,96
2240,1
2241,1
2242,1
2243,1
2244,1
2245,25
2246,103
2247,152
2248,180
2249,152
2250,1
2251,1
2252,162
2253,1
2254,1
2255,1
2256,1
2257,113
2258,1
2259,130
2260,163
2261,1
2262,1
2263,1
2264,79
2265,1
2266,1
2267,1
2268,1
2269,1
2270,103
2271,1
2272,62
2273,125
2274,125
2275,1
2276,186
2277,152
2278,37
2279,37
2280,37
2281,38
2282,38
2283,38
2284,165
2285,37
2286,1
2287,39
2288,61
2289,171
2290,40
2291,1
2292,1
2293,1
2294,1
2295,1
2296,82
2297,146
2298,1
2299,150
2300,1
2301,79
2302,115
2303,61
2304,1
2305,1
2306,1
2307,1
2308,1
2309,165
2310,1
2311,132
2312,1
2313,1
2314,146
2315,1
2316,50
2317,1
2318,1
2319,50
2320,195
2321,1
2322,161
2323,1
2324,99
2325,1
2326,1
2327,90
2328,23
2329,23
2330,1
2331,1
2332,1
2333,87
2334,171
2335,171
2336,171
2337,26
2338,36
2339,1
2340,89
2341,130
2342,164
2343,106
2344,87
2345,41
2346,128
2347,42
2348,23
2349,126
2350,90
2351,106
2352,149
2353,170
2354,170
2355,149
2356,43
2357,126
2358,106
2359,1
2360,44
2361,125
2362,106
2363,13
2364,89
2365,125
2366,82
2367,106
2368,36
2369,1
2370,122
2371,1
2372,1
2373,165
2374,1
2375,91
2376,1
2377,122
2378,1
2379,193
2380,1
2381,1
2382,1
2383,1
2384,1
2385,195
2386,1
2387,1
2388,188
2389,161
2390,1
2391,105
2392,1
2393,1
2394,1
2395,187
2396,180
2397,180
2398,1
2399,1
2400,1
2401,1
2402,1
2403,191
2404,1
2405,1
2406,191
2407,87
2408,199
2409,132
2410,1
2411,1
2412,1
2413,1
2414,1
2415,154
2416,1
2417,1
2418,1
2419,1
2420,1
2421,1
2422,1
2423,1
2424,1
2425,1
2426,1
2427,1
2428,91
2429,61
2430,114
2431,1
2432,1
2433,1
2434,1
2435,1
2436,1
2437,1
2438,1
2439,1
2440,87
2441,87
2442,45
2443,1
2444,1
2445,192
2446,1
2447,1
2448,1
2449,1
2450,1
2451,1
2452,1
2453,1
2454,1
2455,123
2456,1
2457,111
2458,1
2459,1
2460,1
2461,1
2462,1
2463,182
2464,182
2465,46
2466,47
2467,1
2468,1
2469,89
2470,1
2471,1
2472,1
2473,1
2474,197
2475,111
2476,187
2477,105
2478,1
2479,24
2480,1
2481,1
2482,1
2483,1
2484,1
2485,1
2486,161
2487,1
2488,128
2489,107
2490,1
2491,1
2492,1
2493,1
2494,73
2495,127
2496,101
2497,171
2498,101
2499,102
2500,102
2501,102
2502,102
2503,48
2504,132
2505,1
2506,1
2507,1
2508,154
2509,1
2510,1
2511,1
2512,1
2513,102
2514,1
2515,36
2516,106
2517,1
2518,96
2519,1
2520,113
2521,24
2522,102
2523,1
2524,1
2525,1
2526,100
2527,1
2528,1
2529,100
2530,1
2531,1
2532,1
2533,1
2534,1
2535,1
2536,1
2537,1
2538,49
2539,125
2540,90
2541,90
2542,1
2543,1
2544,1
2545,1
2546,1
2547,61
2548,1
2549,1
2550,1
2551,1
2552,50
2553,126
2554,1
2555,1
2556,1
2557,1
2558,1
2559,1
2560,1
2561,96
2562,90
2563,1
2564,1
2565,1
2566,1
2567,1
2568,1
2569,1
2570,1
2571,1
2572,1
2573,1
2574,51
2575,1
2576,104
2577,104
2578,1
2579,24
2580,1
2581,1
2582,1
2583,1
2584,40
2585,1
2586,69
2587,52
2588,115
2589,1
2590,1
2591,1
2592,107
2593,107
2594,107
2595,107
2596,53
2597,54
2598,54
2599,55
2600,56
2601,1
2602,90
2603,150
2604,150
2605,150
2606,150
2607,150
2608,107
2609,107
2610,103
2611,103
2612,103
2613,103
2614,1
2615,1
2616,1
2617,107
2618,1
2619,57
2620,107
2621,107
2622,107
2623,107
2624,107
2625,58
2626,58
2627,59
2628,59
2629,1
2630,59
2631,59
2632,59
2633,1
2634,1
2635,93
2636,1
2637,99
2638,151
2639,115
2640,165
2641,191
2642,1
2643,90
2644,1
2645,1
2646,114
2647,191
2648,1
2649,1
2650,165
2651,99
2652,1
2653,125
2654,1
2655,183
2656,1
2657,1
2658,1
2659,1
2660,1
2661,1
2662,195
2663,1
2664,1
2665,1
2666,1
2667,24
2668,60
2669,1
2670,112
2671,101
2672,94
2673,1
2674,1
2675,1
2676,1
2677,49
2678,123
2679,147
2680,199
2681,103
2682,1
2683,87
2684,91
2685,1
2686,152
2687,61
2688,1
2689,90
2690,195
2691,1
2692,162
2693,1
2694,107
2695,100
2696,1
2697,62
2698,1
2699,1
2700,196
2701,1
2702,1
2703,1
2704,69
2705,186
2706,1
2707,1
2708,1
2709,1
2710,1
2711,117
2712,1
2713,129
2714,73
2715,1
2716,23
2717,1
2718,91
2719,73
2720,1
2721,1
2722,1
2723,91
2724,1
2725,1
2726,1
2727,151
2728,1
2729,1
2730,193
2731,1
2732,1
2733,1
2734,12
2735,170
2736,104
2737,1
2738,1
2739,1
2740,161
2741,87
2742,63
2743,1
2744,1
2745,1
2746,1
2747,64
2748,64
2749,1
2750,1
2751,1
2752,98
2753,65
2754,65
2755,65
2756,66
2757,67
2758,68
2759,68
2760,68
2761,184
2762,1
2763,184
2764,122
2765,184
2766,122
2767,1
2768,1
2769,1
2770,115
2771,132
2772,133
2773,1
2774,104
2775,1
2776,1
2777,1
2778,90
2779,1
2780,1
2781,123
2782,1
2783,1
2784,111
2785,1
2786,163
2787,1
2788,1
2789,1
2790,1
2791,105
2792,1
2793,1
2794,1
2795,1
2796,1
2797,164
2798,1
2799,61
2800,1
2801,1
2802,1
2803,1
2804,123
2805,1
2806,1
2807,1
2808,101
2809,1
2810,1
2811,162
2812,1
2813,1
2814,196
2815,1
2816,1
2817,1
2818,1
2819,79
2820,1
2821,1
2822,1
2823,1
2824,1
2825,1
2826,161
2827,102
2828,133
2829,50
2830,1
2831,25
2832,184
2833,113
2834,146
2835,14
2836,82
2837,1
2838,1
2839,1
2840,1
2841,1
2842,191
2843,1
2844,1
2845,1
2846,171
2847,1
2848,1
2849,1
2850,1
2851,1
2852,187
2853,1
2854,107
2855,1
2856,1
2857,89
2858,1
2859,1
2860,1
2861,185
2862,1
2863,69
2864,1
2865,1
2866,1
2867,1
2868,49
2869,102
2870,147
2871,1
2872,1
2873,1
2874,1
2875,1
2876,1
2877,1
2878,117
2879,1
2880,1
2881,1
2882,70
2883,36
2884,132
2885,49
2886,111
2887,1
2888,182
2889,100
2890,179
2891,71
2892,13
2893,23
2894,100
2895,1
2896,170
2897,101
2898,1
2899,1
2900,14
2901,1
2902,1
2903,1
2904,1
2905,193
2906,1
2907,72
2908,13
2909,114
2910,23
2911,1
2912,1
2913,1
2914,1
2915,90
2916,1
2917,1
2918,191
2919,191
2920,1
2921,191
2922,165
2923,194
2924,191
2925,1
2926,1
2927,96
2928,1
2929,171
2930,1
2931,1
2932,1
2933,107
2934,1
2935,1
2936,1
2937,1
2938,1
2939,164
2940,98
2941,164
2942,1
2943,1
2944,89
2945,1
2946,1
2947,1
2948,1
2949,1
2950,165
2951,1
2952,1
2953,1
2954,1
2955,90
2956,60
2957,1
2958,1
2959,1
2960,1
2961,1
2962,1
2963,1
2964,1
2965,1
2966,73
2967,1
2968,1
2969,1
2970,1
2971,1
2972,133
2973,1
2974,1
2975,1
2976,1
2977,1
2978,74
2979,1
2980,1
2981,113
2982,130
2983,1
2984,1
2985,1
2986,107
2987,1
2988,186
2989,1
2990,165
2991,1
2992,1
2993,1
2994,108
2995,1
2996,1
2997,1
2998,1
2999,151
